Customer ID,recency,frequency,monetary,recency_score,monetary_score,frequency_score,RFM_SCORE,RF_SCORE,segment
13936.0,18,2,563.08,4,3,2,42,42,potential_loyalists
13937.0,32,2,708.5300000000001,4,3,2,42,42,potential_loyalists
13939.0,64,6,976.9100000000001,3,4,4,34,34,loyal_customers
13941.0,7,12,5933.74,5,5,5,55,55,champions
13942.0,170,1,320.0,1,2,1,11,11,hibernating
13943.0,213,1,246.54000000000002,1,1,1,11,11,hibernating
13944.0,289,1,200.43,1,1,1,11,11,hibernating
13945.0,30,2,854.1499999999999,4,3,2,42,42,potential_loyalists
13946.0,12,4,1183.86,5,4,3,53,53,potential_loyalists
13948.0,47,4,434.85999999999996,3,2,3,33,33,need_attention
13952.0,10,14,9544.8,5,5,5,55,55,champions
13953.0,45,5,3125.0,3,5,4,34,34,loyal_customers
13955.0,11,1,222.20999999999995,5,1,1,51,51,new_customers
13957.0,53,3,458.25,3,2,3,33,33,need_attention
13958.0,8,12,4504.780000000001,5,5,5,55,55,champions
13959.0,35,3,477.97999999999996,3,2,3,33,33,need_attention
13961.0,21,2,498.69999999999993,4,3,2,42,42,potential_loyalists
13962.0,71,1,193.25,2,1,1,21,21,hibernating
13963.0,3,15,2235.08,5,5,5,55,55,champions
13964.0,23,3,421.9,4,2,3,43,43,potential_loyalists
13965.0,91,5,777.6600000000001,2,3,4,24,24,at_Risk
13966.0,71,1,390.86000000000007,2,2,1,21,21,hibernating
13967.0,32,1,85.6,4,1,1,41,41,promising
13968.0,59,1,123.66,3,1,1,31,31,about_to_sleep
13969.0,1,20,4226.08,5,5,5,55,55,champions
13970.0,22,2,846.55,4,3,2,42,42,potential_loyalists
13971.0,53,7,1891.61,3,4,4,34,34,loyal_customers
13974.0,213,3,249.93,1,2,3,13,13,at_Risk
13975.0,29,7,2824.0600000000004,4,5,4,44,44,loyal_customers
13976.0,142,3,834.3800000000001,2,3,3,23,23,at_Risk
13977.0,47,1,519.81,3,3,1,31,31,about_to_sleep
13979.0,29,10,2456.96,4,5,5,45,45,loyal_customers
13980.0,73,8,552.98,2,3,5,25,25,cant_loose
13981.0,36,2,327.39,3,2,2,32,32,about_to_sleep
13982.0,1,9,2557.6800000000003,5,5,5,55,55,champions
13983.0,2,18,4402.950000000001,5,5,5,55,55,champions
13984.0,2,8,1128.0900000000001,5,4,5,55,55,champions
13985.0,10,8,2957.7800000000007,5,5,5,55,55,champions
13987.0,15,2,682.54,4,3,2,42,42,potential_loyalists
13988.0,19,2,609.84,4,3,2,42,42,potential_loyalists
13989.0,100,3,759.9799999999997,2,3,3,23,23,at_Risk
13992.0,16,2,142.7,4,1,2,42,42,potential_loyalists
13993.0,15,12,3280.7,4,5,5,45,45,loyal_customers
13995.0,15,12,2452.77,4,5,5,45,45,loyal_customers
13996.0,22,2,895.7600000000001,4,3,2,42,42,potential_loyalists
13997.0,155,3,382.30999999999995,2,2,3,23,23,at_Risk
13998.0,82,3,566.7,2,3,3,23,23,at_Risk
13999.0,10,21,5572.75,5,5,5,55,55,champions
14000.0,50,6,1243.8799999999999,3,4,4,34,34,loyal_customers
14001.0,9,7,2487.01,5,5,4,54,54,champions
14003.0,368,1,209.41,1,1,1,11,11,hibernating
14004.0,29,4,1675.81,4,4,3,43,43,potential_loyalists
14006.0,164,4,1234.48,2,4,3,23,23,at_Risk
14007.0,148,1,79.48,2,1,1,21,21,hibernating
14008.0,11,2,493.74,5,2,2,52,52,potential_loyalists
14009.0,98,1,404.29999999999995,2,2,1,21,21,hibernating
14010.0,201,3,288.09999999999997,1,2,3,13,13,at_Risk
14011.0,116,3,451.92,2,2,3,23,23,at_Risk
14013.0,16,3,533.2,4,3,3,43,43,potential_loyalists
14014.0,12,2,1443.03,5,4,2,52,52,potential_loyalists
14016.0,32,8,7051.25,4,5,5,45,45,loyal_customers
14017.0,207,1,229.75000000000003,1,1,1,11,11,hibernating
14018.0,281,1,367.1500000000001,1,2,1,11,11,hibernating
14020.0,112,3,570.4599999999999,2,3,3,23,23,at_Risk
14021.0,10,4,1084.6799999999998,5,4,3,53,53,potential_loyalists
14022.0,122,1,352.15,2,2,1,21,21,hibernating
14024.0,26,1,318.03999999999996,4,2,1,41,41,promising
14025.0,100,10,3969.1000000000004,2,5,5,25,25,cant_loose
14026.0,106,2,713.11,2,3,2,22,22,hibernating
14028.0,134,5,3175.5,2,5,4,24,24,at_Risk
14030.0,2,16,5785.5,5,5,5,55,55,champions
14031.0,1,35,23391.33,5,5,5,55,55,champions
14032.0,2,8,1856.23,5,4,5,55,55,champions
14033.0,191,1,109.44,1,1,1,11,11,hibernating
14035.0,42,6,1424.45,3,4,4,34,34,loyal_customers
14037.0,114,5,608.75,2,3,4,24,24,at_Risk
14038.0,24,4,1446.45,4,4,3,43,43,potential_loyalists
14039.0,211,1,115.08000000000001,1,1,1,11,11,hibernating
14040.0,22,27,8915.65,4,5,5,45,45,loyal_customers
14042.0,361,1,431.98,1,2,1,11,11,hibernating
14043.0,127,3,301.3,2,2,3,23,23,at_Risk
14044.0,54,7,2453.33,3,5,4,34,34,loyal_customers
14045.0,9,16,8000.879999999999,5,5,5,55,55,champions
14047.0,1,14,2868.7200000000003,5,5,5,55,55,champions
14048.0,18,2,338.76,4,2,2,42,42,potential_loyalists
14049.0,23,12,7424.879999999999,4,5,5,45,45,loyal_customers
14051.0,2,17,6627.16,5,5,5,55,55,champions
14052.0,26,1,255.44999999999993,4,2,1,41,41,promising
14053.0,33,2,312.05,4,2,2,42,42,potential_loyalists
14055.0,213,2,795.3199999999999,1,3,2,12,12,hibernating
14057.0,17,5,2190.88,4,5,4,44,44,loyal_customers
14058.0,98,2,469.19000000000005,2,2,2,22,22,hibernating
14060.0,2,14,3367.76,5,5,5,55,55,champions
14061.0,143,3,917.43,2,3,3,23,23,at_Risk
14062.0,10,15,14969.980000000001,5,5,5,55,55,champions
14064.0,66,14,1851.43,3,4,5,35,35,loyal_customers
14065.0,25,4,889.37,4,3,3,43,43,potential_loyalists
14068.0,232,4,1239.1200000000001,1,4,3,13,13,at_Risk
14069.0,150,2,230.06,2,1,2,22,22,hibernating
14070.0,320,1,326.55,1,2,1,11,11,hibernating
14072.0,302,1,390.8500000000001,1,2,1,11,11,hibernating
14074.0,259,1,219.4,1,1,1,11,11,hibernating
14075.0,39,3,792.61,3,3,3,33,33,need_attention
14077.0,31,1,115.66000000000001,4,1,1,41,41,promising
14078.0,9,4,643.26,5,3,3,53,53,potential_loyalists
14079.0,318,1,243.63,1,1,1,11,11,hibernating
14080.0,49,5,1030.13,3,4,4,34,34,loyal_customers
14081.0,5,13,4345.38,5,5,5,55,55,champions
14082.0,28,1,231.11000000000004,4,1,1,41,41,promising
14083.0,7,3,388.83000000000004,5,2,3,53,53,potential_loyalists
14084.0,148,1,150.5,2,1,1,21,21,hibernating
14085.0,4,16,5656.43,5,5,5,55,55,champions
14086.0,98,1,39.95,2,1,1,21,21,hibernating
14087.0,40,3,621.8,3,3,3,33,33,need_attention
14088.0,23,6,11984.53,4,5,4,44,44,loyal_customers
14091.0,290,2,9530.080000000002,1,5,2,12,12,hibernating
14092.0,8,11,3146.64,5,5,5,55,55,champions
14094.0,75,2,334.27,2,2,2,22,22,hibernating
14095.0,358,1,2.95,1,1,1,11,11,hibernating
14097.0,117,2,422.86,2,2,2,22,22,hibernating
14099.0,11,10,2607.54,5,5,5,55,55,champions
14101.0,24,8,3965.34,4,5,5,45,45,loyal_customers
14104.0,25,3,555.37,4,3,3,43,43,potential_loyalists
14105.0,30,7,4443.65,4,5,4,44,44,loyal_customers
14106.0,373,1,214.79999999999998,1,1,1,11,11,hibernating
14107.0,73,5,2165.22,2,5,4,24,24,at_Risk
14108.0,367,2,447.05,1,2,2,12,12,hibernating
14110.0,71,22,7287.950000000001,2,5,5,25,25,cant_loose
14112.0,87,15,2750.34,2,5,5,25,25,cant_loose
14113.0,11,23,4778.83,5,5,5,55,55,champions
14114.0,31,5,977.5600000000001,4,4,4,44,44,loyal_customers
14115.0,137,2,622.67,2,3,2,22,22,hibernating
14118.0,64,1,458.45,3,2,1,31,31,about_to_sleep
14119.0,11,2,183.37,5,1,2,52,52,potential_loyalists
14122.0,30,5,309.77000000000004,4,2,4,44,44,loyal_customers
14123.0,369,1,436.18,1,2,1,11,11,hibernating
14126.0,80,1,466.33,2,2,1,21,21,hibernating
14127.0,16,3,1190.3700000000001,4,4,3,43,43,potential_loyalists
14128.0,179,2,271.85999999999996,1,2,2,12,12,hibernating
14129.0,35,4,1467.48,3,4,3,33,33,need_attention
14130.0,11,3,1398.81,5,4,3,53,53,potential_loyalists
14131.0,284,1,187.87000000000003,1,1,1,11,11,hibernating
14133.0,369,1,305.5,1,2,1,11,11,hibernating
14134.0,18,15,11123.35,4,5,5,45,45,loyal_customers
14135.0,3,12,4914.74,5,5,5,55,55,champions
14136.0,36,7,1553.9599999999998,3,4,4,34,34,loyal_customers
14137.0,317,2,294.1,1,2,2,12,12,hibernating
14139.0,126,3,670.98,2,3,3,23,23,at_Risk
14142.0,9,4,655.94,5,3,3,53,53,potential_loyalists
14144.0,122,1,30.599999999999998,2,1,1,21,21,hibernating
14145.0,95,3,3857.85,2,5,3,23,23,at_Risk
14146.0,19,7,5259.299999999999,4,5,4,44,44,loyal_customers
14147.0,24,9,1550.9,4,4,5,45,45,loyal_customers
14148.0,50,1,309.09000000000003,3,2,1,31,31,about_to_sleep
14151.0,309,3,666.7,1,3,3,13,13,at_Risk
14152.0,23,6,1364.3500000000001,4,4,4,44,44,loyal_customers
14153.0,119,1,233.39999999999998,2,1,1,21,21,hibernating
14154.0,17,8,4917.9800000000005,4,5,5,45,45,loyal_customers
14156.0,7,138,183180.55,5,5,5,55,55,champions
14157.0,25,3,569.9,4,3,3,43,43,potential_loyalists
14159.0,15,11,2893.58,4,5,5,45,45,loyal_customers
14160.0,246,7,8421.47,1,5,4,14,14,at_Risk
14161.0,5,5,2208.36,5,5,4,54,54,champions
14163.0,98,1,148.70999999999998,2,1,1,21,21,hibernating
14166.0,141,2,256.84999999999997,2,2,2,22,22,hibernating
14167.0,100,4,721.6500000000001,2,3,3,23,23,at_Risk
14168.0,56,3,305.9,3,2,3,33,33,need_attention
14169.0,66,2,624.43,3,3,2,32,32,about_to_sleep
14170.0,11,3,597.3299999999999,5,3,3,53,53,potential_loyalists
14171.0,366,1,135.0,1,1,1,11,11,hibernating
14172.0,241,4,389.96999999999997,1,2,3,13,13,at_Risk
14173.0,277,3,116.11,1,1,3,13,13,at_Risk
14175.0,16,10,4242.380000000001,4,5,5,45,45,loyal_customers
14176.0,3,2,339.10999999999996,5,2,2,52,52,potential_loyalists
14177.0,17,9,1669.9299999999998,4,4,5,45,45,loyal_customers
14180.0,8,12,1469.98,5,4,5,55,55,champions
14181.0,46,2,310.55,3,2,2,32,32,about_to_sleep
14182.0,79,5,660.0700000000002,2,3,4,24,24,at_Risk
14183.0,47,2,286.28999999999996,3,2,2,32,32,about_to_sleep
14186.0,63,5,1550.6299999999999,3,4,4,34,34,loyal_customers
14187.0,109,1,123.5,2,1,1,21,21,hibernating
14189.0,4,2,1160.31,5,4,2,52,52,potential_loyalists
14190.0,302,1,79.9,1,1,1,11,11,hibernating
14191.0,30,3,53.4,4,1,3,43,43,potential_loyalists
14192.0,24,1,293.74,4,2,1,41,41,promising
14193.0,32,1,356.8,4,2,1,41,41,promising
14194.0,28,22,7226.12,4,5,5,45,45,loyal_customers
14195.0,71,7,1418.54,2,4,4,24,24,at_Risk
14197.0,46,1,390.05,3,2,1,31,31,about_to_sleep
14198.0,36,6,864.08,3,3,4,34,34,loyal_customers
14199.0,36,5,731.1,3,3,4,34,34,loyal_customers
14200.0,253,1,379.2000000000001,1,2,1,11,11,hibernating
14201.0,45,3,446.1,3,2,3,33,33,need_attention
14202.0,17,3,847.76,4,3,3,43,43,potential_loyalists
14203.0,33,1,339.34,4,2,1,41,41,promising
14204.0,58,3,901.9300000000001,3,3,3,33,33,need_attention
14205.0,1,9,1689.6000000000004,5,4,5,55,55,champions
14206.0,16,3,836.9499999999999,4,3,3,43,43,potential_loyalists
14207.0,323,1,157.8,1,1,1,11,11,hibernating
14208.0,187,1,415.31,1,2,1,11,11,hibernating
14209.0,21,12,2870.24,4,5,5,45,45,loyal_customers
14210.0,7,15,3913.4300000000003,5,5,5,55,55,champions
14211.0,47,13,2093.39,3,4,5,35,35,loyal_customers
14212.0,81,1,1119.6599999999999,2,4,1,21,21,hibernating
14215.0,4,4,1626.6100000000004,5,4,3,53,53,potential_loyalists
14216.0,45,2,303.09,3,2,2,32,32,about_to_sleep
14217.0,1,11,1281.51,5,4,5,55,55,champions
14219.0,45,2,543.8900000000001,3,3,2,32,32,about_to_sleep
14220.0,203,2,882.6,1,3,2,12,12,hibernating
14221.0,85,9,3078.7400000000002,2,5,5,25,25,cant_loose
14224.0,26,5,847.78,4,3,4,44,44,loyal_customers
14225.0,70,5,2015.12,2,4,4,24,24,at_Risk
14226.0,71,2,766.14,2,3,2,22,22,hibernating
14227.0,50,7,3011.6,3,5,4,34,34,loyal_customers
14228.0,73,3,745.5,2,3,3,23,23,at_Risk
14229.0,39,6,1018.39,3,4,4,34,34,loyal_customers
14230.0,71,3,979.8000000000001,2,4,3,23,23,at_Risk
14231.0,86,1,309.91,2,2,1,21,21,hibernating
14233.0,10,5,1319.45,5,4,4,54,54,champions
14235.0,134,4,1573.1299999999999,2,4,3,23,23,at_Risk
14236.0,8,6,1241.88,5,4,4,54,54,champions
14237.0,9,3,466.03999999999996,5,2,3,53,53,potential_loyalists
14238.0,298,2,287.38000000000005,1,2,2,12,12,hibernating
14239.0,67,11,1880.2199999999998,3,4,5,35,35,loyal_customers
14240.0,59,1,357.15,3,2,1,31,31,about_to_sleep
14241.0,332,1,120.0,1,1,1,11,11,hibernating
14243.0,1,10,4829.48,5,5,5,55,55,champions
14244.0,295,2,354.82,1,2,2,12,12,hibernating
14247.0,40,5,632.94,3,3,4,34,34,loyal_customers
14248.0,95,2,730.3699999999999,2,3,2,22,22,hibernating
14249.0,46,12,5625.461,3,5,5,35,35,loyal_customers
14252.0,17,1,350.99,4,2,1,41,41,promising
14253.0,129,2,363.4,2,2,2,22,22,hibernating
14254.0,68,1,601.03,2,3,1,21,21,hibernating
14256.0,127,6,1462.2799999999997,2,4,4,24,24,at_Risk
14257.0,16,4,2854.7300000000005,4,5,3,43,43,potential_loyalists
14258.0,24,22,18377.270000000004,4,5,5,45,45,loyal_customers
14260.0,107,3,824.2800000000001,2,3,3,23,23,at_Risk
14263.0,59,1,322.93,3,2,1,31,31,about_to_sleep
14264.0,8,6,1141.89,5,4,4,54,54,champions
14265.0,100,2,843.1700000000001,2,3,2,22,22,hibernating
14266.0,64,1,40.56,3,1,1,31,31,about_to_sleep
14268.0,106,1,354.84999999999997,2,2,1,21,21,hibernating
14269.0,71,2,261.68000000000006,2,2,2,22,22,hibernating
14271.0,45,1,106.81000000000002,3,1,1,31,31,about_to_sleep
14272.0,198,2,482.85,1,2,2,12,12,hibernating
14274.0,322,1,256.6,1,2,1,11,11,hibernating
14275.0,31,6,1189.3799999999999,4,4,4,44,44,loyal_customers
14276.0,36,8,909.9300000000001,3,3,5,35,35,loyal_customers
14277.0,47,10,367.46999999999935,3,2,5,35,35,loyal_customers
14278.0,45,1,205.83,3,1,1,31,31,about_to_sleep
14279.0,156,2,191.86,2,1,2,22,22,hibernating
14281.0,44,1,245.15,3,1,1,31,31,about_to_sleep
14282.0,3,12,4115.32,5,5,5,55,55,champions
14283.0,99,4,628.4399999999999,2,3,3,23,23,at_Risk
14284.0,289,1,704.4,1,3,1,11,11,hibernating
14285.0,149,5,1248.63,2,4,4,24,24,at_Risk
14286.0,35,7,3800.89,3,5,4,34,34,loyal_customers
14290.0,49,8,1901.48,3,4,5,35,35,loyal_customers
14291.0,16,13,3971.1000000000004,4,5,5,45,45,loyal_customers
14292.0,38,13,4068.57,3,5,5,35,35,loyal_customers
14293.0,4,7,2127.77,5,5,4,54,54,champions
14294.0,43,1,375.34,3,2,1,31,31,about_to_sleep
14295.0,74,6,2161.36,2,5,4,24,24,at_Risk
14296.0,49,3,448.45,3,2,3,33,33,need_attention
14298.0,11,39,39626.87,5,5,5,55,55,champions
14299.0,1,25,9972.419999999998,5,5,5,55,55,champions
14301.0,45,5,1324.19,3,4,4,34,34,loyal_customers
14302.0,66,3,742.9,3,3,3,33,33,need_attention
14303.0,43,2,277.93999999999994,3,2,2,32,32,about_to_sleep
14304.0,15,3,1326.71,4,4,3,43,43,potential_loyalists
14306.0,14,4,1058.0800000000002,5,4,3,53,53,potential_loyalists
14307.0,9,6,2067.3599999999997,5,4,4,54,54,champions
14309.0,49,2,1428.28,3,4,2,32,32,about_to_sleep
14310.0,68,1,492.1,2,2,1,21,21,hibernating
14311.0,203,1,206.19,1,1,1,11,11,hibernating
14312.0,14,5,1478.6999999999998,5,4,4,54,54,champions
14314.0,49,2,101.9,3,1,2,32,32,about_to_sleep
14315.0,169,3,711.74,2,3,3,23,23,at_Risk
14316.0,58,6,1355.34,3,4,4,34,34,loyal_customers
14318.0,96,1,158.02000000000004,2,1,1,21,21,hibernating
14319.0,60,2,476.95000000000005,3,2,2,32,32,about_to_sleep
14320.0,182,4,861.01,1,3,3,13,13,at_Risk
14321.0,64,3,667.83,3,3,3,33,33,need_attention
14322.0,63,6,384.3,3,2,4,34,34,loyal_customers
14324.0,45,2,701.6100000000001,3,3,2,32,32,about_to_sleep
14325.0,205,1,245.48,1,1,1,11,11,hibernating
14326.0,99,2,757.13,2,3,2,22,22,hibernating
14327.0,18,5,1583.2799999999995,4,4,4,44,44,loyal_customers
14329.0,11,14,4806.780000000001,5,5,5,55,55,champions
14330.0,259,1,200.63,1,1,1,11,11,hibernating
14332.0,17,2,1077.2000000000003,4,4,2,42,42,potential_loyalists
14334.0,61,5,1753.5200000000002,3,4,4,34,34,loyal_customers
14338.0,172,1,339.88,1,2,1,11,11,hibernating
14339.0,64,1,310.75,3,2,1,31,31,about_to_sleep
14341.0,56,11,2277.09,3,5,5,35,35,loyal_customers
14342.0,68,3,235.03,2,1,3,23,23,at_Risk
14343.0,57,4,1088.9099999999999,3,4,3,33,33,need_attention
14344.0,3,14,2443.77,5,5,5,55,55,champions
14346.0,61,3,1294.1699999999998,3,4,3,33,33,need_attention
14347.0,372,1,82.60000000000001,1,1,1,11,11,hibernating
14350.0,16,2,689.0999999999999,4,3,2,42,42,potential_loyalists
14353.0,46,2,285.90000000000003,3,2,2,32,32,about_to_sleep
14355.0,1,3,840.05,5,3,3,53,53,potential_loyalists
14358.0,25,3,384.2999999999999,4,2,3,43,43,potential_loyalists
14361.0,214,1,214.71000000000004,1,1,1,11,11,hibernating
14363.0,38,2,227.47000000000003,3,1,2,32,32,about_to_sleep
14365.0,30,2,634.68,4,3,2,42,42,potential_loyalists
14366.0,161,1,136.0,2,1,1,21,21,hibernating
14369.0,278,2,469.12999999999994,1,2,2,12,12,hibernating
14370.0,86,9,1092.13,2,4,5,25,25,cant_loose
14372.0,79,3,830.1800000000003,2,3,3,23,23,at_Risk
14374.0,177,1,108.0,1,1,1,11,11,hibernating
14375.0,86,2,875.3100000000001,2,3,2,22,22,hibernating
14376.0,319,1,215.46,1,1,1,11,11,hibernating
14378.0,257,1,131.25,1,1,1,11,11,hibernating
14379.0,29,2,920.81,4,3,2,42,42,potential_loyalists
14381.0,87,1,428.65999999999997,2,2,1,21,21,hibernating
14382.0,26,2,614.78,4,3,2,42,42,potential_loyalists
14384.0,136,1,58.5,2,1,1,21,21,hibernating
14388.0,2,12,3417.26,5,5,5,55,55,champions
14389.0,60,6,821.35,3,3,4,34,34,loyal_customers
14390.0,8,7,1730.8600000000001,5,4,4,54,54,champions
14391.0,212,1,135.60000000000002,1,1,1,11,11,hibernating
14392.0,68,1,266.4,2,2,1,21,21,hibernating
14394.0,200,1,93.8,1,1,1,11,11,hibernating
14395.0,8,13,4688.900000000001,5,5,5,55,55,champions
14396.0,7,6,1633.94,5,4,4,54,54,champions
14398.0,37,2,707.7899999999998,3,3,2,32,32,about_to_sleep
14399.0,30,9,2098.16,4,5,5,45,45,loyal_customers
14400.0,36,3,1143.3,3,4,3,33,33,need_attention
14401.0,60,11,2663.4199999999996,3,5,5,35,35,loyal_customers
14402.0,288,1,285.6,1,2,1,11,11,hibernating
14403.0,219,4,396.44999999999993,1,2,3,13,13,at_Risk
14404.0,5,9,1365.3899999999999,5,4,5,55,55,champions
14405.0,22,1,195.0,4,1,1,41,41,promising
14408.0,107,4,1503.2399999999998,2,4,3,23,23,at_Risk
14409.0,4,6,1545.4400000000003,5,4,4,54,54,champions
14410.0,12,2,1546.07,5,4,2,52,52,potential_loyalists
14412.0,60,1,656.16,3,3,1,31,31,about_to_sleep
14413.0,46,3,647.6700000000003,3,3,3,33,33,need_attention
14414.0,10,1,902.3499999999999,5,3,1,51,51,new_customers
14415.0,15,14,6103.57,4,5,5,45,45,loyal_customers
14417.0,23,1,604.2,4,3,1,41,41,promising
14419.0,18,1,202.85,4,1,1,41,41,promising
14420.0,32,5,1241.8500000000001,4,4,4,44,44,loyal_customers
14421.0,148,5,1643.51,2,4,4,24,24,at_Risk
14422.0,10,15,5937.280000000001,5,5,5,55,55,champions
14423.0,60,3,649.76,3,3,3,33,33,need_attention
14425.0,63,5,635.8900000000001,3,3,4,34,34,loyal_customers
14426.0,29,11,7185.07,4,5,5,45,45,loyal_customers
14427.0,130,2,900.18,2,3,2,22,22,hibernating
14429.0,39,1,516.2800000000001,3,3,1,31,31,about_to_sleep
14430.0,147,5,956.4000000000001,2,3,4,24,24,at_Risk
14431.0,15,3,2143.8399999999997,4,5,3,43,43,potential_loyalists
14433.0,101,1,289.59999999999997,2,2,1,21,21,hibernating
14435.0,137,1,90.42,2,1,1,21,21,hibernating
14436.0,189,1,182.64000000000001,1,1,1,11,11,hibernating
14437.0,1,6,873.34,5,3,4,54,54,champions
14439.0,79,4,6781.8,2,5,3,23,23,at_Risk
14440.0,1,11,4169.15,5,5,5,55,55,champions
14441.0,1,10,2816.45,5,5,5,55,55,champions
14442.0,50,7,3727.4,3,5,4,34,34,loyal_customers
14443.0,4,4,950.6999999999999,5,3,3,53,53,potential_loyalists
14444.0,92,1,132.04,2,1,1,21,21,hibernating
14445.0,91,1,221.64999999999998,2,1,1,21,21,hibernating
14446.0,22,1,201.73,4,1,1,41,41,promising
14447.0,36,1,548.5,3,3,1,31,31,about_to_sleep
14449.0,8,5,1575.7,5,4,4,54,54,champions
14450.0,15,4,645.19,4,3,3,43,43,potential_loyalists
14451.0,25,16,2603.0,4,5,5,45,45,loyal_customers
14452.0,31,2,401.1499999999999,4,2,2,42,42,potential_loyalists
14454.0,12,6,970.6999999999999,5,3,4,54,54,champions
14455.0,68,5,594.86,2,3,4,24,24,at_Risk
14458.0,16,1,237.42,4,1,1,41,41,promising
14459.0,169,2,3501.221,2,5,2,22,22,hibernating
14460.0,32,8,536.26,4,3,5,45,45,loyal_customers
14461.0,18,11,4594.54,4,5,5,45,45,loyal_customers
14462.0,68,1,265.99,2,2,1,21,21,hibernating
14463.0,135,1,256.95,2,2,1,21,21,hibernating
14464.0,204,2,110.99999999999999,1,1,2,12,12,hibernating
14465.0,64,8,2887.4100000000008,3,5,5,35,35,loyal_customers
14466.0,8,7,2374.5,5,5,4,54,54,champions
14467.0,25,8,1622.23,4,4,5,45,45,loyal_customers
14468.0,369,1,204.24000000000004,1,1,1,11,11,hibernating
14469.0,52,4,2112.21,3,5,3,33,33,need_attention
14470.0,66,1,250.84999999999997,3,2,1,31,31,about_to_sleep
14471.0,227,2,400.95000000000005,1,2,2,12,12,hibernating
14472.0,325,1,291.38,1,2,1,11,11,hibernating
14474.0,215,1,730.4200000000001,1,3,1,11,11,hibernating
14475.0,44,1,225.3,3,1,1,31,31,about_to_sleep
14477.0,72,5,652.8,2,3,4,24,24,at_Risk
14478.0,18,4,1276.6600000000003,4,4,3,43,43,potential_loyalists
14479.0,1,3,982.8600000000001,5,4,3,53,53,potential_loyalists
14480.0,38,4,1016.22,3,4,3,33,33,need_attention
14481.0,43,4,1298.8100000000002,3,4,3,33,33,need_attention
14482.0,15,8,2124.1000000000004,4,5,5,45,45,loyal_customers
14483.0,372,1,120.0,1,1,1,11,11,hibernating
14484.0,37,3,749.0599999999998,3,3,3,33,33,need_attention
14486.0,147,2,175.5,2,1,2,22,22,hibernating
14487.0,4,3,244.52999999999994,5,1,3,53,53,potential_loyalists
14489.0,73,3,1111.55,2,4,3,23,23,at_Risk
14490.0,42,2,1273.47,3,4,2,32,32,about_to_sleep
14491.0,8,1,127.2,5,1,1,51,51,new_customers
14492.0,66,10,1574.3600000000001,3,4,5,35,35,loyal_customers
14493.0,26,7,2673.21,4,5,4,44,44,loyal_customers
14494.0,37,2,261.9,3,2,2,32,32,about_to_sleep
14495.0,283,2,42.5,1,1,2,12,12,hibernating
14496.0,9,9,2107.07,5,5,5,55,55,champions
14497.0,309,1,221.69,1,1,1,11,11,hibernating
14498.0,37,5,1953.95,3,4,4,34,34,loyal_customers
14499.0,10,7,1305.3000000000002,5,4,4,54,54,champions
14505.0,40,16,5900.1,3,5,5,35,35,loyal_customers
14506.0,5,3,1278.5,5,4,3,53,53,potential_loyalists
14507.0,10,7,1804.3100000000002,5,4,4,54,54,champions
14508.0,12,4,579.6700000000001,5,3,3,53,53,potential_loyalists
14509.0,170,1,110.95000000000002,1,1,1,11,11,hibernating
14510.0,11,4,991.98,5,4,4,54,54,champions
14512.0,19,5,948.19,4,3,4,44,44,loyal_customers
14513.0,72,3,332.4200000000001,2,2,3,23,23,at_Risk
14514.0,72,7,3539.38,2,5,4,24,24,at_Risk
14515.0,23,9,1616.8100000000002,4,4,5,45,45,loyal_customers
14516.0,152,1,163.92,2,1,1,21,21,hibernating
14519.0,319,2,206.09,1,1,2,12,12,hibernating
14521.0,113,2,167.64999999999998,2,1,2,22,22,hibernating
14522.0,231,4,784.08,1,3,4,14,14,at_Risk
14524.0,45,4,1066.0300000000002,3,4,4,34,34,loyal_customers
14525.0,64,8,3908.4399999999996,3,5,5,35,35,loyal_customers
14526.0,25,1,262.40000000000003,4,2,1,41,41,promising
14527.0,1,108,18063.16,5,5,5,55,55,champions
14530.0,32,13,3151.24,4,5,5,45,45,loyal_customers
14531.0,115,1,376.34,2,2,1,21,21,hibernating
14532.0,47,8,2913.58,3,5,5,35,35,loyal_customers
14533.0,43,6,1372.5000000000002,3,4,4,34,34,loyal_customers
14534.0,33,13,1711.07,4,4,5,45,45,loyal_customers
14535.0,31,7,3031.54,4,5,4,44,44,loyal_customers
14537.0,242,2,279.89,1,2,2,12,12,hibernating
14538.0,166,3,982.59,2,4,3,23,23,at_Risk
14540.0,15,9,2789.1800000000003,4,5,5,45,45,loyal_customers
14541.0,52,6,1038.03,3,4,4,34,34,loyal_customers
14543.0,16,29,9277.84,4,5,5,45,45,loyal_customers
14544.0,106,1,957.98,2,3,1,21,21,hibernating
14545.0,310,1,349.25,1,2,1,11,11,hibernating
14546.0,12,11,2514.01,5,5,5,55,55,champions
14548.0,120,7,1974.69,2,4,4,24,24,at_Risk
14549.0,56,3,627.31,3,3,3,33,33,need_attention
14550.0,24,2,587.6899999999999,4,3,2,42,42,potential_loyalists
14551.0,45,7,672.36,3,3,4,34,34,loyal_customers
14552.0,16,2,346.21000000000004,4,2,2,42,42,potential_loyalists
14553.0,47,5,956.7700000000001,3,3,4,34,34,loyal_customers
14555.0,17,5,1982.34,4,4,4,44,44,loyal_customers
14556.0,232,3,835.3399999999999,1,3,3,13,13,at_Risk
14558.0,289,5,614.1,1,3,4,14,14,at_Risk
14559.0,26,1,75.6,4,1,1,41,41,promising
